,kWh,year_start,month_start,day_start,hour_start,minute_start,year_end,month_end,day_end,hour_end,minute_end,duration
5308,6.286335993,2017,7,27,7,15,2017,7,27,8,45,0 days 01:30:00
5309,5.810959012,2017,7,27,7,30,2017,7,27,8,30,0 days 01:00:00
5310,8.569087062,2017,7,27,7,30,2017,7,27,9,45,0 days 02:15:00
5311,12.02805964,2017,7,27,7,30,2017,7,27,10,30,0 days 03:00:00
5312,5.077248819,2017,7,27,7,30,2017,7,27,8,30,0 days 01:00:00
5313,11.37911481,2017,7,27,7,30,2017,7,27,9,30,0 days 02:00:00
5314,9.864980534,2017,7,27,7,30,2017,7,27,8,30,0 days 01:00:00
5315,9.885218584,2017,7,27,7,45,2017,7,27,9,30,0 days 01:45:00
5316,11.46250536,2017,7,27,6,45,2017,7,27,8,30,0 days 01:45:00
5317,14.72009287,2017,7,27,7,45,2017,7,27,10,0,0 days 02:15:00
5318,9.560383282,2017,7,27,8,0,2017,7,27,9,30,0 days 01:30:00
5319,8.405105152,2017,7,27,8,0,2017,7,27,8,45,0 days 00:45:00
5320,4.79314317,2017,7,27,8,0,2017,7,27,9,0,0 days 01:00:00
5321,12.72620626,2017,7,27,8,0,2017,7,27,10,15,0 days 02:15:00
5322,7.595110389,2017,7,27,8,15,2017,7,27,10,0,0 days 01:45:00
5323,1.632257257,2017,7,27,8,15,2017,7,27,8,0,-1 days +23:45:00
5324,6.658540721,2017,7,27,9,45,2017,7,27,10,30,0 days 00:45:00
5325,9.808110571,2017,7,27,8,15,2017,7,27,9,15,0 days 01:00:00
5326,7.538268812,2017,7,27,8,45,2017,7,27,10,30,0 days 01:45:00
5327,15.52310988,2017,7,27,10,0,2017,7,27,12,45,0 days 02:45:00
5328,10.53246456,2017,7,27,10,30,2017,7,27,13,45,0 days 03:15:00
5329,12.9219713,2017,7,27,14,0,2017,7,27,16,0,0 days 02:00:00
5331,4.334575262,2017,7,27,14,45,2017,7,27,15,15,0 days 00:30:00
5332,7.238865787,2017,7,27,14,30,2017,7,27,16,15,0 days 01:45:00
5333,5.229599768,2017,7,28,6,30,2017,7,28,7,30,0 days 01:00:00
5334,10.47600043,2017,7,28,7,0,2017,7,28,9,45,0 days 02:45:00
5335,11.30508263,2017,7,28,7,0,2017,7,28,10,0,0 days 03:00:00
5336,9.01406583,2017,7,28,7,30,2017,7,28,10,0,0 days 02:30:00
5337,17.90406967,2017,7,28,7,45,2017,7,28,10,30,0 days 02:45:00
5338,12.51684222,2017,7,28,8,0,2017,7,28,10,0,0 days 02:00:00
5339,8.76391391,2017,7,28,7,45,2017,7,28,9,0,0 days 01:15:00
5340,22.81741909,2017,7,28,8,15,2017,7,28,12,15,0 days 04:00:00
5341,7.354337045,2017,7,28,9,15,2017,7,28,10,15,0 days 01:00:00
5342,8.144980229,2017,7,28,8,15,2017,7,28,10,15,0 days 02:00:00
5343,14.23464883,2017,7,28,8,30,2017,7,28,11,15,0 days 02:45:00
5344,10.7333584,2017,7,28,8,30,2017,7,28,10,15,0 days 01:45:00
5345,1.52216065,2017,7,28,8,15,2017,7,28,8,0,-1 days +23:45:00
5346,4.554164664,2017,7,28,9,0,2017,7,28,9,0,0 days 00:00:00
5347,15.30884653,2017,7,28,9,0,2017,7,28,11,45,0 days 02:45:00
5348,13.38024236,2017,7,28,8,30,2017,7,28,11,0,0 days 02:30:00
5349,7.031729109,2017,7,28,9,15,2017,7,28,10,45,0 days 01:30:00
5350,5.086554502,2017,7,28,8,45,2017,7,28,9,30,0 days 00:45:00
5351,9.5640598,2017,7,28,9,15,2017,7,28,10,45,0 days 01:30:00
5352,9.567486614,2017,7,28,9,30,2017,7,28,11,15,0 days 01:45:00
5353,7.558240079,2017,7,28,12,0,2017,7,28,14,0,0 days 02:00:00
5354,4.675256907,2017,7,28,12,45,2017,7,28,13,30,0 days 00:45:00
5355,9.462734587,2017,7,28,12,45,2017,7,28,14,15,0 days 01:30:00
5359,3.238719466,2017,7,29,9,15,2017,7,29,9,30,0 days 00:15:00
5361,5.436822567,2017,7,30,8,45,2017,7,30,9,15,0 days 00:30:00
5362,10.76104138,2017,7,31,5,45,2017,7,31,9,15,0 days 03:30:00
5363,7.80692192,2017,7,31,6,0,2017,7,31,8,15,0 days 02:15:00
5364,15.57915976,2017,7,31,7,0,2017,7,31,9,45,0 days 02:45:00
5365,14.54772712,2017,7,31,6,45,2017,7,31,8,30,0 days 01:45:00
5366,10.99705832,2017,7,31,7,0,2017,7,31,8,45,0 days 01:45:00
5367,4.650349294,2017,7,31,7,30,2017,7,31,8,15,0 days 00:45:00
5368,11.33256306,2017,7,31,7,30,2017,7,31,8,45,0 days 01:15:00
5369,6.511478782,2017,7,31,7,30,2017,7,31,8,45,0 days 01:15:00
5370,8.242995781,2017,7,31,7,30,2017,7,31,9,30,0 days 02:00:00
5371,8.196826283,2017,7,31,7,45,2017,7,31,9,30,0 days 01:45:00
5372,12.9376098,2017,7,31,6,45,2017,7,31,10,45,0 days 04:00:00
5373,9.259911197,2017,7,31,7,45,2017,7,31,10,15,0 days 02:30:00
5374,6.481074315,2017,7,31,7,30,2017,7,31,8,30,0 days 01:00:00
5375,36.74955539,2017,7,31,7,45,2017,7,31,13,30,0 days 05:45:00
5376,3.764381249,2017,7,31,8,0,2017,7,31,8,30,0 days 00:30:00
5377,12.61610749,2017,7,31,7,45,2017,7,31,10,0,0 days 02:15:00
5378,6.548197537,2017,7,31,8,0,2017,7,31,9,30,0 days 01:30:00
5379,9.066437272,2017,7,31,8,15,2017,7,31,10,45,0 days 02:30:00
5380,2.540176639,2017,7,31,8,15,2017,7,31,8,15,0 days 00:00:00
5381,5.54854706,2017,7,31,8,15,2017,7,31,9,0,0 days 00:45:00
5382,6.761609532,2017,7,31,8,15,2017,7,31,9,45,0 days 01:30:00
5383,8.844950554,2017,7,31,8,15,2017,7,31,9,45,0 days 01:30:00
5384,9.605129611,2017,7,31,8,15,2017,7,31,10,0,0 days 01:45:00
5385,11.50999771,2017,7,31,8,15,2017,7,31,9,45,0 days 01:30:00
5386,6.254795829,2017,7,31,8,30,2017,7,31,8,45,0 days 00:15:00
5387,17.92351531,2017,7,31,8,30,2017,7,31,11,15,0 days 02:45:00
5388,5.164529987,2017,7,31,8,45,2017,7,31,9,45,0 days 01:00:00
5389,2.583706204,2017,7,31,8,45,2017,7,31,8,45,0 days 00:00:00
5390,2.275239742,2017,7,31,8,45,2017,7,31,8,45,0 days 00:00:00
5391,9.352738055,2017,7,31,8,45,2017,7,31,10,30,0 days 01:45:00
5392,4.058951371,2017,7,31,9,0,2017,7,31,9,30,0 days 00:30:00
5394,9.23330834,2017,7,31,8,0,2017,7,31,11,0,0 days 03:00:00
5395,8.57254948,2017,7,31,10,15,2017,7,31,11,30,0 days 01:15:00
5396,9.119941284,2017,7,31,8,45,2017,7,31,11,45,0 days 03:00:00
5397,11.18641117,2017,7,31,11,45,2017,7,31,13,45,0 days 02:00:00
5398,15.04935188,2017,7,31,12,0,2017,7,31,14,45,0 days 02:45:00
5399,11.4921025,2017,7,31,12,45,2017,7,31,14,45,0 days 02:00:00
5400,2.461785463,2017,7,31,12,45,2017,7,31,12,45,0 days 00:00:00
5401,19.06929891,2017,7,31,13,0,2017,7,31,16,15,0 days 03:15:00
5402,5.913204858,2017,7,31,13,30,2017,7,31,14,45,0 days 01:15:00
5403,3.777862137,2017,7,31,13,45,2017,7,31,14,15,0 days 00:30:00
5405,6.615969077,2017,8,1,6,30,2017,8,1,8,15,0 days 01:45:00
5406,9.656563581,2017,8,1,6,15,2017,8,1,8,45,0 days 02:30:00
5407,4.26449769,2017,8,1,6,45,2017,8,1,6,45,0 days 00:00:00
5408,13.29898175,2017,8,1,7,30,2017,8,1,11,15,0 days 03:45:00
5409,3.379881848,2017,8,1,7,30,2017,8,1,7,45,0 days 00:15:00
5410,10.04768014,2017,8,1,7,30,2017,8,1,9,15,0 days 01:45:00
5412,10.85374555,2017,8,1,7,45,2017,8,1,9,0,0 days 01:15:00
5413,9.005568918,2017,8,1,7,45,2017,8,1,10,15,0 days 02:30:00
5414,11.50198674,2017,8,1,7,45,2017,8,1,9,45,0 days 02:00:00
5415,11.03479297,2017,8,1,7,15,2017,8,1,10,0,0 days 02:45:00
5416,20.26370239,2017,8,1,8,0,2017,8,1,11,30,0 days 03:30:00
5417,6.33396282,2017,8,1,8,0,2017,8,1,9,15,0 days 01:15:00
5418,3.336426377,2017,8,1,8,0,2017,8,1,8,15,0 days 00:15:00
5419,5.489714827,2017,8,1,8,0,2017,8,1,9,0,0 days 01:00:00
5420,11.57912699,2017,8,1,8,0,2017,8,1,10,0,0 days 02:00:00
5421,7.569824613,2017,8,1,8,15,2017,8,1,9,45,0 days 01:30:00
5422,2.684595757,2017,8,1,8,15,2017,8,1,8,30,0 days 00:15:00
5423,7.143609248,2017,8,1,8,15,2017,8,1,9,15,0 days 01:00:00
5424,14.55368224,2017,8,1,8,30,2017,8,1,11,0,0 days 02:30:00
5425,6.790890092,2017,8,1,8,30,2017,8,1,10,15,0 days 01:45:00
5426,9.107048813,2017,8,1,8,30,2017,8,1,10,0,0 days 01:30:00
5427,8.376636492,2017,8,1,8,0,2017,8,1,9,45,0 days 01:45:00
5428,9.222145273,2017,8,1,8,45,2017,8,1,10,15,0 days 01:30:00
5429,3.553915185,2017,8,1,8,45,2017,8,1,9,15,0 days 00:30:00
5430,11.42526098,2017,8,1,8,45,2017,8,1,10,45,0 days 02:00:00
5431,12.54569554,2017,8,1,9,0,2017,8,1,11,15,0 days 02:15:00
5432,7.832360695,2017,8,1,8,0,2017,8,1,9,45,0 days 01:45:00
5433,9.450393003,2017,8,1,9,45,2017,8,1,11,0,0 days 01:15:00
5434,12.40038946,2017,8,1,9,0,2017,8,1,11,15,0 days 02:15:00
5437,5.02153548,2017,8,1,12,45,2017,8,1,13,30,0 days 00:45:00
5438,6.779195621,2017,8,1,12,45,2017,8,1,13,15,0 days 00:30:00
5439,7.889051921,2017,8,1,14,30,2017,8,1,15,45,0 days 01:15:00
5440,2.439523558,2017,8,1,14,45,2017,8,1,14,45,0 days 00:00:00
5441,2.016872851,2017,8,1,15,15,2017,8,1,15,0,-1 days +23:45:00
5442,11.27071778,2017,8,1,15,0,2017,8,1,16,15,0 days 01:15:00
5443,2.406353583,2017,8,1,16,30,2017,8,1,16,30,0 days 00:00:00
5444,11.28920718,2017,8,2,6,0,2017,8,2,9,0,0 days 03:00:00
5445,46.0386769,2017,8,2,6,30,2017,8,2,14,0,0 days 07:30:00
5446,10.78481787,2017,8,2,7,0,2017,8,2,9,0,0 days 02:00:00
5447,9.354714758,2017,8,2,6,45,2017,8,2,9,15,0 days 02:30:00
5448,5.92877792,2017,8,2,7,0,2017,8,2,8,15,0 days 01:15:00
5449,8.062361406,2017,8,2,7,0,2017,8,2,9,0,0 days 02:00:00
5450,4.643783378,2017,8,2,6,30,2017,8,2,6,30,0 days 00:00:00
5451,5.69620824,2017,8,2,7,30,2017,8,2,8,30,0 days 01:00:00
5453,10.0078129,2017,8,2,7,30,2017,8,2,9,15,0 days 01:45:00
5454,5.060882622,2017,8,2,7,30,2017,8,2,8,30,0 days 01:00:00
5455,10.0818001,2017,8,2,7,45,2017,8,2,9,30,0 days 01:45:00
5456,10.09777754,2017,8,2,8,0,2017,8,2,10,0,0 days 02:00:00
5457,2.666061371,2017,8,2,8,15,2017,8,2,8,15,0 days 00:00:00
5458,11.30025165,2017,8,2,8,15,2017,8,2,10,15,0 days 02:00:00
5460,3.525775134,2017,8,2,8,30,2017,8,2,9,0,0 days 00:30:00
5461,7.717191825,2017,8,2,8,45,2017,8,2,9,45,0 days 01:00:00
5462,9.498516351,2017,8,2,8,45,2017,8,2,10,15,0 days 01:30:00
5463,5.341015619,2017,8,2,8,45,2017,8,2,9,30,0 days 00:45:00
5464,7.733634521,2017,8,2,8,45,2017,8,2,10,45,0 days 02:00:00
5465,9.145459685,2017,8,2,9,0,2017,8,2,10,30,0 days 01:30:00
5466,12.83571445,2017,8,2,9,0,2017,8,2,11,15,0 days 02:15:00
5467,10.17982768,2017,8,2,9,15,2017,8,2,10,15,0 days 01:00:00
5468,12.56896492,2017,8,2,9,15,2017,8,2,11,30,0 days 02:15:00
5469,10.00035498,2017,8,2,9,30,2017,8,2,10,30,0 days 01:00:00
5472,2.557651349,2017,8,2,12,45,2017,8,2,12,45,0 days 00:00:00
5473,6.266949053,2017,8,2,13,15,2017,8,2,14,30,0 days 01:15:00
5474,7.24867136,2017,8,2,14,15,2017,8,2,15,45,0 days 01:30:00
5475,6.481394744,2017,8,2,14,15,2017,8,2,15,15,0 days 01:00:00
5476,2.87693182,2017,8,2,17,15,2017,8,2,17,30,0 days 00:15:00
5477,6.817013507,2017,8,3,6,0,2017,8,3,7,45,0 days 01:45:00
5478,2.306803963,2017,8,3,6,15,2017,8,3,6,45,0 days 00:30:00
5479,4.564390259,2017,8,3,6,30,2017,8,3,6,30,0 days 00:00:00
5480,11.13541021,2017,8,3,6,30,2017,8,3,8,15,0 days 01:45:00
5481,8.248151519,2017,8,3,6,15,2017,8,3,8,15,0 days 02:00:00
5482,9.798680035,2017,8,3,6,45,2017,8,3,9,30,0 days 02:45:00
5483,17.48221787,2017,8,3,7,0,2017,8,3,10,15,0 days 03:15:00
5484,6.40896086,2017,8,3,7,0,2017,8,3,8,30,0 days 01:30:00
5485,6.047462852,2017,8,3,7,15,2017,8,3,8,15,0 days 01:00:00
5486,6.680687155,2017,8,3,7,15,2017,8,3,8,15,0 days 01:00:00
5487,10.59687689,2017,8,3,7,30,2017,8,3,10,0,0 days 02:30:00
5488,12.46225303,2017,8,3,7,30,2017,8,3,9,0,0 days 01:30:00
5489,4.412926024,2017,8,3,7,30,2017,8,3,8,15,0 days 00:45:00
5490,15.16696078,2017,8,3,7,45,2017,8,3,10,30,0 days 02:45:00
5491,37.76652372,2017,8,3,7,45,2017,8,3,14,30,0 days 06:45:00
5492,9.152569032,2017,8,3,8,0,2017,8,3,10,30,0 days 02:30:00
5493,6.50241703,2017,8,3,7,45,2017,8,3,8,30,0 days 00:45:00
5494,10.09018395,2017,8,3,8,0,2017,8,3,9,30,0 days 01:30:00
5495,5.743834345,2017,8,3,8,0,2017,8,3,8,45,0 days 00:45:00
5496,5.109045182,2017,8,3,8,15,2017,8,3,9,15,0 days 01:00:00
5498,9.101103547,2017,8,3,8,0,2017,8,3,9,30,0 days 01:30:00
5499,2.867893883,2017,8,3,8,30,2017,8,3,8,45,0 days 00:15:00
5500,14.44165512,2017,8,3,8,45,2017,8,3,11,15,0 days 02:30:00
5501,9.225442183,2017,8,3,8,45,2017,8,3,10,15,0 days 01:30:00
5502,4.074640383,2017,8,3,8,45,2017,8,3,9,15,0 days 00:30:00
5503,9.629265258,2017,8,3,8,45,2017,8,3,10,30,0 days 01:45:00
5504,4.733639046,2017,8,3,8,45,2017,8,3,9,45,0 days 01:00:00
5505,12.39477329,2017,8,3,8,45,2017,8,3,11,0,0 days 02:15:00
5506,9.528529183,2017,8,3,9,0,2017,8,3,11,30,0 days 02:30:00
5507,9.955127764,2017,8,3,9,0,2017,8,3,10,0,0 days 01:00:00
5508,8.291552381,2017,8,3,8,0,2017,8,3,10,15,0 days 02:15:00
5509,9.220422123,2017,8,3,11,45,2017,8,3,13,15,0 days 01:30:00
5510,4.377018205,2017,8,3,11,45,2017,8,3,12,30,0 days 00:45:00
5511,10.79110714,2017,8,3,12,30,2017,8,3,13,45,0 days 01:15:00
5512,10.4544833,2017,8,3,13,45,2017,8,3,15,0,0 days 01:15:00
5513,5.049039725,2017,8,3,13,45,2017,8,3,14,30,0 days 00:45:00
5514,4.364033357,2017,8,3,13,45,2017,8,3,14,30,0 days 00:45:00
5515,8.283252251,2017,8,3,14,0,2017,8,3,16,0,0 days 02:00:00
5516,23.46194575,2017,8,4,6,45,2017,8,4,10,15,0 days 03:30:00
5517,4.436463392,2017,8,4,6,30,2017,8,4,6,30,0 days 00:00:00
5518,10.35427815,2017,8,4,6,45,2017,8,4,9,45,0 days 03:00:00
5519,4.376492094,2017,8,4,7,0,2017,8,4,7,45,0 days 00:45:00
5520,3.792060624,2017,8,4,7,15,2017,8,4,7,45,0 days 00:30:00
5521,17.44618424,2017,8,4,6,45,2017,8,4,10,0,0 days 03:15:00
5522,28.34489094,2017,8,4,7,15,2017,8,4,11,30,0 days 04:15:00
5523,14.23584058,2017,8,4,7,30,2017,8,4,11,15,0 days 03:45:00
5524,11.50710206,2017,8,4,7,30,2017,8,4,9,45,0 days 02:15:00
5525,18.2402386,2017,8,4,7,30,2017,8,4,11,15,0 days 03:45:00
5526,1.676742576,2017,8,4,7,45,2017,8,4,7,30,-1 days +23:45:00
5527,18.26833415,2017,8,4,7,45,2017,8,4,11,0,0 days 03:15:00
5528,16.54283915,2017,8,4,7,45,2017,8,4,11,45,0 days 04:00:00
5529,4.88873722,2017,8,4,7,45,2017,8,4,8,45,0 days 01:00:00
5530,5.614489603,2017,8,4,8,0,2017,8,4,9,0,0 days 01:00:00
5531,10.66811541,2017,8,4,8,0,2017,8,4,10,45,0 days 02:45:00
5532,5.801438506,2017,8,4,8,15,2017,8,4,9,15,0 days 01:00:00
5533,5.118154326,2017,8,4,8,15,2017,8,4,8,45,0 days 00:30:00
5534,9.840910561,2017,8,4,8,15,2017,8,4,10,45,0 days 02:30:00
5535,9.277115273,2017,8,4,7,45,2017,8,4,9,30,0 days 01:45:00
5536,14.643695,2017,8,4,8,0,2017,8,4,10,30,0 days 02:30:00
5537,9.172691132,2017,8,4,8,15,2017,8,4,10,45,0 days 02:30:00
5538,7.869345031,2017,8,4,8,30,2017,8,4,9,45,0 days 01:15:00
5539,12.78249094,2017,8,4,8,0,2017,8,4,11,15,0 days 03:15:00
5540,8.916584567,2017,8,4,8,45,2017,8,4,10,15,0 days 01:30:00
5541,4.512207417,2017,8,4,8,45,2017,8,4,8,45,0 days 00:00:00
5542,9.765008004,2017,8,4,8,45,2017,8,4,9,45,0 days 01:00:00
5543,7.747472404,2017,8,4,9,0,2017,8,4,10,30,0 days 01:30:00
5544,2.358532382,2017,8,4,9,0,2017,8,4,9,0,0 days 00:00:00
5545,13.10326987,2017,8,4,9,15,2017,8,4,11,30,0 days 02:15:00
5546,10.116291,2017,8,4,9,30,2017,8,4,11,15,0 days 01:45:00
5547,9.839899717,2017,8,4,9,30,2017,8,4,12,15,0 days 02:45:00
5548,9.839844146,2017,8,4,10,15,2017,8,4,13,0,0 days 02:45:00
5549,18.03464465,2017,8,4,12,0,2017,8,4,16,45,0 days 04:45:00
5550,9.314558362,2017,8,4,12,15,2017,8,4,13,15,0 days 01:00:00
5551,12.82234711,2017,8,4,12,30,2017,8,4,14,0,0 days 01:30:00
5552,9.73085509,2017,8,4,12,45,2017,8,4,14,0,0 days 01:15:00
5554,2.566787435,2017,8,4,14,45,2017,8,4,14,45,0 days 00:00:00
5555,9.219693217,2017,8,5,14,30,2017,8,5,16,30,0 days 02:00:00
5556,5.638399361,2017,8,6,11,0,2017,8,6,12,15,0 days 01:15:00
5557,16.46316434,2017,8,6,12,30,2017,8,6,15,15,0 days 02:45:00
5558,12.20130778,2017,8,7,6,45,2017,8,7,10,0,0 days 03:15:00
5559,2.124514997,2017,8,7,6,15,2017,8,7,6,45,0 days 00:30:00
5560,6.182178155,2017,8,7,6,45,2017,8,7,7,45,0 days 01:00:00
5561,17.32913609,2017,8,7,6,30,2017,8,7,10,0,0 days 03:30:00
5562,9.996447761,2017,8,7,6,45,2017,8,7,7,45,0 days 01:00:00
5563,11.17163726,2017,8,7,7,15,2017,8,7,10,15,0 days 03:00:00
5564,9.250241061,2017,8,7,7,30,2017,8,7,10,0,0 days 02:30:00
5565,7.172582128,2017,8,7,7,30,2017,8,7,9,0,0 days 01:30:00
5566,16.20684078,2017,8,7,7,30,2017,8,7,10,45,0 days 03:15:00
5567,11.36855724,2017,8,7,7,30,2017,8,7,9,30,0 days 02:00:00
5568,4.745692677,2017,8,7,7,45,2017,8,7,8,30,0 days 00:45:00
5569,35.28571746,2017,8,7,7,45,2017,8,7,14,0,0 days 06:15:00
5570,14.21190869,2017,8,7,7,45,2017,8,7,10,30,0 days 02:45:00
5571,5.747712215,2017,8,7,7,45,2017,8,7,9,0,0 days 01:15:00
5572,8.221177955,2017,8,7,7,30,2017,8,7,9,0,0 days 01:30:00
5573,5.550664733,2017,8,7,8,0,2017,8,7,8,45,0 days 00:45:00
5574,3.040303905,2017,8,7,8,0,2017,8,7,8,15,0 days 00:15:00
5575,12.44342419,2017,8,7,8,0,2017,8,7,10,15,0 days 02:15:00
5576,6.271080233,2017,8,7,8,0,2017,8,7,9,0,0 days 01:00:00
5577,6.752124148,2017,8,7,8,15,2017,8,7,9,45,0 days 01:30:00
5578,5.060057252,2017,8,7,8,15,2017,8,7,9,15,0 days 01:00:00
5579,12.51315487,2017,8,7,8,15,2017,8,7,11,0,0 days 02:45:00
5580,11.2474419,2017,8,7,8,30,2017,8,7,11,30,0 days 03:00:00
5581,4.663143376,2017,8,7,8,30,2017,8,7,8,30,0 days 00:00:00
5582,15.24567984,2017,8,7,7,0,2017,8,7,10,45,0 days 03:45:00
5583,9.044780143,2017,8,7,8,30,2017,8,7,11,0,0 days 02:30:00
5584,3.29621369,2017,8,7,8,45,2017,8,7,9,0,0 days 00:15:00
5585,8.734763015,2017,8,7,8,30,2017,8,7,9,45,0 days 01:15:00
5586,24.05899762,2017,8,7,8,45,2017,8,7,13,45,0 days 05:00:00
5587,9.116449277,2017,8,7,8,45,2017,8,7,11,15,0 days 02:30:00
5590,10.29430926,2017,8,7,10,45,2017,8,7,11,45,0 days 01:00:00
5591,11.21097382,2017,8,7,12,0,2017,8,7,13,15,0 days 01:15:00
5592,27.40314148,2017,8,7,11,45,2017,8,7,15,45,0 days 04:00:00
5593,12.67020305,2017,8,7,12,0,2017,8,7,15,30,0 days 03:30:00
5595,26.7014266,2017,8,7,12,45,2017,8,7,16,30,0 days 03:45:00
5596,2.200421883,2017,8,7,13,15,2017,8,7,13,15,0 days 00:00:00
5597,4.776420461,2017,8,7,13,15,2017,8,7,14,0,0 days 00:45:00
5598,9.796954238,2017,8,7,13,45,2017,8,7,16,0,0 days 02:15:00
5599,11.48716279,2017,8,7,14,45,2017,8,7,16,45,0 days 02:00:00
5600,4.526915896,2017,8,7,15,45,2017,8,7,15,45,0 days 00:00:00
5601,10.96897528,2017,8,8,6,15,2017,8,8,9,15,0 days 03:00:00
5602,3.01578865,2017,8,8,6,15,2017,8,8,7,0,0 days 00:45:00
5603,7.238007701,2017,8,8,6,30,2017,8,8,7,45,0 days 01:15:00
5604,12.60908306,2017,8,8,7,0,2017,8,8,10,30,0 days 03:30:00
5605,11.70836348,2017,8,8,7,0,2017,8,8,9,0,0 days 02:00:00
5606,17.52051472,2017,8,8,7,0,2017,8,8,10,15,0 days 03:15:00
5607,6.010323112,2017,8,8,7,0,2017,8,8,7,15,0 days 00:15:00
5608,7.026892599,2017,8,8,7,15,2017,8,8,9,0,0 days 01:45:00
5609,5.909373177,2017,8,8,7,30,2017,8,8,8,30,0 days 01:00:00
5610,9.016902304,2017,8,8,7,30,2017,8,8,10,0,0 days 02:30:00
5611,3.726984588,2017,8,8,7,30,2017,8,8,8,0,0 days 00:30:00
5612,6.820977739,2017,8,8,7,30,2017,8,8,9,15,0 days 01:45:00
5613,4.711764929,2017,8,8,7,45,2017,8,8,8,30,0 days 00:45:00
5614,7.007795054,2017,8,8,7,45,2017,8,8,9,0,0 days 01:15:00
5615,2.502909161,2017,8,8,8,0,2017,8,8,8,0,0 days 00:00:00
5616,8.009224011,2017,8,8,8,0,2017,8,8,10,0,0 days 02:00:00
5617,7.480512134,2017,8,8,8,0,2017,8,8,9,45,0 days 01:45:00
5618,9.322517376,2017,8,8,7,45,2017,8,8,10,15,0 days 02:30:00
5619,26.95165934,2017,8,8,8,0,2017,8,8,12,0,0 days 04:00:00
5620,12.48512596,2017,8,8,8,0,2017,8,8,10,30,0 days 02:30:00
5621,10.31358867,2017,8,8,8,0,2017,8,8,10,0,0 days 02:00:00
5622,11.03807497,2017,8,8,8,0,2017,8,8,10,15,0 days 02:15:00
5623,12.39089494,2017,8,8,8,15,2017,8,8,10,30,0 days 02:15:00
5624,5.757295027,2017,8,8,8,15,2017,8,8,9,15,0 days 01:00:00
5625,12.51455182,2017,8,8,8,15,2017,8,8,11,45,0 days 03:30:00
5626,11.93480771,2017,8,8,8,15,2017,8,8,11,30,0 days 03:15:00
5627,9.067788032,2017,8,8,8,30,2017,8,8,11,0,0 days 02:30:00
5628,8.408250508,2017,8,8,8,30,2017,8,8,10,45,0 days 02:15:00
5629,14.89940849,2017,8,8,8,30,2017,8,8,11,0,0 days 02:30:00
5630,8.97820059,2017,8,8,8,15,2017,8,8,10,0,0 days 01:45:00
5631,3.641257696,2017,8,8,8,30,2017,8,8,9,0,0 days 00:30:00
5632,5.989961411,2017,8,8,8,30,2017,8,8,9,30,0 days 01:00:00
5633,6.044648269,2017,8,8,8,0,2017,8,8,9,30,0 days 01:30:00
5634,14.27732969,2017,8,8,8,15,2017,8,8,11,30,0 days 03:15:00
5635,9.391300722,2017,8,8,11,30,2017,8,8,13,45,0 days 02:15:00
5636,11.30622939,2017,8,8,12,15,2017,8,8,13,30,0 days 01:15:00
5637,11.43437373,2017,8,8,12,30,2017,8,8,14,30,0 days 02:00:00
5638,7.813958857,2017,8,8,11,45,2017,8,8,13,45,0 days 02:00:00
5639,7.024031587,2017,8,8,12,45,2017,8,8,14,15,0 days 01:30:00
5640,11.13006299,2017,8,8,13,15,2017,8,8,15,15,0 days 02:00:00
5641,1.587974491,2017,8,8,13,30,2017,8,8,13,15,-1 days +23:45:00
5642,9.446775182,2017,8,8,14,15,2017,8,8,16,0,0 days 01:45:00
5643,4.546423118,2017,8,8,15,30,2017,8,8,16,15,0 days 00:45:00
5644,11.85677858,2017,8,9,6,15,2017,8,9,9,30,0 days 03:15:00
5645,1.931825548,2017,8,9,6,15,2017,8,9,6,30,0 days 00:15:00
5646,20.96395537,2017,8,9,6,30,2017,8,9,9,30,0 days 03:00:00
5647,7.564382846,2017,8,9,6,45,2017,8,9,7,15,0 days 00:30:00
5648,11.50659351,2017,8,9,7,15,2017,8,9,10,30,0 days 03:15:00
5649,3.395808776,2017,8,9,7,30,2017,8,9,7,45,0 days 00:15:00
5650,22.30499932,2017,8,9,7,30,2017,8,9,13,15,0 days 05:45:00
5651,5.419053649,2017,8,9,7,30,2017,8,9,8,15,0 days 00:45:00
5652,18.67189044,2017,8,9,7,30,2017,8,9,10,0,0 days 02:30:00
5653,6.442157057,2017,8,9,7,30,2017,8,9,8,30,0 days 01:00:00
5654,20.16110941,2017,8,9,7,30,2017,8,9,11,15,0 days 03:45:00
5655,6.188885763,2017,8,9,7,30,2017,8,9,9,0,0 days 01:30:00
5656,4.307644038,2017,8,9,7,45,2017,8,9,8,30,0 days 00:45:00
5657,5.317709914,2017,8,9,8,0,2017,8,9,8,45,0 days 00:45:00
5658,4.599331016,2017,8,9,7,45,2017,8,9,8,30,0 days 00:45:00
5659,10.38632542,2017,8,9,8,0,2017,8,9,10,0,0 days 02:00:00
5660,9.809540955,2017,8,9,8,0,2017,8,9,9,0,0 days 01:00:00
5661,7.241234607,2017,8,9,8,15,2017,8,9,10,0,0 days 01:45:00
5662,11.15706542,2017,8,9,8,15,2017,8,9,11,15,0 days 03:00:00
5663,4.574083729,2017,8,9,8,15,2017,8,9,10,0,0 days 01:45:00
5664,5.04765625,2017,8,9,8,15,2017,8,9,9,15,0 days 01:00:00
5665,6.740954826,2017,8,9,8,30,2017,8,9,9,30,0 days 01:00:00
5666,8.925170488,2017,8,9,8,15,2017,8,9,9,45,0 days 01:30:00
